Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.Gross Potential,Statistics.Performances
17,5/17/2015,5,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7641,94,766673,78,8
17,5/17/2015,5,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1001947,82,8
17,5/17/2015,5,2015,The Lion King,Minskoff,Musical,13508,99,1966567,99,8
17,5/17/2015,5,2015,The Phantom Of The Opera,Majestic,Musical,10859,85,883247,58,8
17,5/17/2015,5,2015,The Visit 2015,Lyceum,Musical,3981,55,211430,28,8
17,5/17/2015,5,2015,Wicked,Gershwin,Musical,13959,97,1601725,90,8
17,5/17/2015,5,2015,Wolf Hall Parts One & Two,Winter Garden,Play,6711,61,734344,60,8
24,5/24/2015,5,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6501,90,633136,66,8
24,5/24/2015,5,2015,Airline Highway,Friedman,Play,3568,71,172882,35,8
24,5/24/2015,5,2015,Aladdin,New Amsterdam,Musical,13786,100,1516242,97,8
24,5/24/2015,5,2015,An Act Of God,Studio 54,Play,6639,82,729982,72,0
24,5/24/2015,5,2015,An American In Paris,Palace,Musical,13481,100,1349932,92,8
24,5/24/2015,5,2015,Beautiful,Stephen Sondheim,Musical,8210,100,1145564,89,8
24,5/24/2015,5,2015,Chicago,Ambassador,Musical,8580,99,737596,74,8
24,5/24/2015,5,2015,Finding Neverland,Lunt-Fontanne,Musical,11334,94,1107925,75,8
24,5/24/2015,5,2015,Fish In The Dark,Cort,Play,8719,102,1215229,117,8
24,5/24/2015,5,2015,Fun Home,Circle In The Square,Musical,6006,103,627641,84,8
24,5/24/2015,5,2015,Gigi,Neil Simon,Musical,7120,64,457095,34,8
24,5/24/2015,5,2015,Hand To God,Booth,Play,5478,89,442073,66,8
24,5/24/2015,5,2015,Hedwig And The Angry Inch,Belasco,Musical,5321,75,478538,65,7
24,5/24/2015,5,2015,It Shoulda Been You,Brooks Atkinson,Musical,5911,73,378180,38,8
24,5/24/2015,5,2015,It'S Only A Play,Jacobs,Play,6650,77,659426,66,8
24,5/24/2015,5,2015,Jersey Boys,August Wilson,Musical,7598,77,723418,63,8
24,5/24/2015,5,2015,Kinky Boots,Al Hirschfeld,Musical,10057,88,1012506,71,8
24,5/24/2015,5,2015,Les Miserables '14,Imperial,Musical,9797,87,805027,65,8
24,5/24/2015,5,2015,Mamma Mia!,Broadhurst,Musical,8663,93,766648,69,8
24,5/24/2015,5,2015,Matilda,Shubert,Musical,10931,95,941402,74,8
24,5/24/2015,5,2015,On The Town 2014,Lyric,Musical,11431,76,638515,36,8
24,5/24/2015,5,2015,On The Twentieth Century,American Airlines,Musical,5767,100,621043,76,8
24,5/24/2015,5,2015,Skylight 2015,Golden,Play,6414,100,799055,93,8
24,5/24/2015,5,2015,Something Rotten!,St. James,Musical,12919,97,1064165,103,8
24,5/24/2015,5,2015,The Audience,Schoenfeld,Play,7555,101,1158926,110,7
24,5/24/2015,5,2015,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1551727,104,8
24,5/24/2015,5,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7743,95,781356,80,8
24,5/24/2015,5,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1069486,88,8
24,5/24/2015,5,2015,The Lion King,Minskoff,Musical,13601,100,2066573,98,8
24,5/24/2015,5,2015,The Phantom Of The Opera,Majestic,Musical,12305,96,1074914,71,8
24,5/24/2015,5,2015,The Visit 2015,Lyceum,Musical,4795,67,201623,26,8
24,5/24/2015,5,2015,Wicked,Gershwin,Musical,15155,98,1776153,96,8
24,5/24/2015,5,2015,Wolf Hall Parts One & Two,Winter Garden,Play,6403,58,600295,49,8
31,5/31/2015,5,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,5745,79,485524,51,8
31,5/31/2015,5,2015,Airline Highway,Friedman,Play,3483,69,160888,33,8
31,5/31/2015,5,2015,Aladdin,New Amsterdam,Musical,13788,100,1469138,101,8
31,5/31/2015,5,2015,An Act Of God,Studio 54,Play,7383,92,693379,69,4
31,5/31/2015,5,2015,An American In Paris,Palace,Musical,13305,99,1339416,91,8
31,5/31/2015,5,2015,Beautiful,Stephen Sondheim,Musical,6997,85,909618,71,8
31,5/31/2015,5,2015,Chicago,Ambassador,Musical,7563,88,638980,64,8
31,5/31/2015,5,2015,Finding Neverland,Lunt-Fontanne,Musical,11140,93,1048475,71,8
31,5/31/2015,5,2015,Fish In The Dark,Cort,Play,8718,102,1216518,117,8
31,5/31/2015,5,2015,Fun Home,Circle In The Square,Musical,6001,103,628970,84,8
31,5/31/2015,5,2015,Gigi,Neil Simon,Musical,6013,54,426246,32,8
31,5/31/2015,5,2015,Hand To God,Booth,Play,5011,81,406784,61,8
31,5/31/2015,5,2015,Hedwig And The Angry Inch,Belasco,Musical,4306,61,390177,53,7
31,5/31/2015,5,2015,It Shoulda Been You,Brooks Atkinson,Musical,4393,54,272693,28,8
31,5/31/2015,5,2015,It'S Only A Play,Jacobs,Play,5742,67,535098,53,8
31,5/31/2015,5,2015,Jersey Boys,August Wilson,Musical,6847,70,643630,56,8
31,5/31/2015,5,2015,Kinky Boots,Al Hirschfeld,Musical,8812,77,855703,66,8
31,5/31/2015,5,2015,Les Miserables '14,Imperial,Musical,7853,70,611524,50,8
31,5/31/2015,5,2015,Mamma Mia!,Broadhurst,Musical,7831,84,697686,63,8
31,5/31/2015,5,2015,Matilda,Shubert,Musical,10661,93,876521,69,8
31,5/31/2015,5,2015,On The Town 2014,Lyric,Musical,10025,67,512816,29,8
31,5/31/2015,5,2015,On The Twentieth Century,American Airlines,Musical,5663,98,583755,71,8
31,5/31/2015,5,2015,Skylight 2015,Golden,Play,6337,99,782580,91,8
31,5/31/2015,5,2015,Something Rotten!,St. James,Musical,12184,91,1100399,100,8
31,5/31/2015,5,2015,The Audience,Schoenfeld,Play,7466,100,1096582,104,7
31,5/31/2015,5,2015,The Book Of Mormon,Eugene O'Neill,Musical,8737,102,1417312,102,8
31,5/31/2015,5,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7191,88,702476,72,8
31,5/31/2015,5,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1095371,90,8
31,5/31/2015,5,2015,The Lion King,Minskoff,Musical,13578,100,2026910,99,8
31,5/31/2015,5,2015,The Phantom Of The Opera,Majestic,Musical,11146,87,928487,61,8
31,5/31/2015,5,2015,The Visit 2015,Lyceum,Musical,3564,49,149023,20,8
31,5/31/2015,5,2015,Wicked,Gershwin,Musical,13830,96,1670922,94,8
31,5/31/2015,5,2015,Wolf Hall Parts One & Two,Winter Garden,Play,5436,49,548136,49,8
7,6/7/2015,6,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,5932,82,533867,56,8
7,6/7/2015,6,2015,Airline Highway,Friedman,Play,3690,74,169126,35,8
7,6/7/2015,6,2015,Aladdin,New Amsterdam,Musical,13787,100,1535301,97,8
7,6/7/2015,6,2015,An Act Of God,Studio 54,Play,7024,87,843731,84,8
7,6/7/2015,6,2015,An American In Paris,Palace,Musical,13489,100,1368734,93,8
7,6/7/2015,6,2015,Beautiful,Stephen Sondheim,Musical,7357,90,964024,75,8
7,6/7/2015,6,2015,Chicago,Ambassador,Musical,7700,89,626499,63,8
7,6/7/2015,6,2015,Finding Neverland,Lunt-Fontanne,Musical,11588,96,1103830,75,8
7,6/7/2015,6,2015,Fish In The Dark,Cort,Play,8716,102,1246196,120,8
7,6/7/2015,6,2015,Fun Home,Circle In The Square,Musical,6054,104,652930,88,8
7,6/7/2015,6,2015,Gigi,Neil Simon,Musical,5324,48,401946,30,8
7,6/7/2015,6,2015,Hand To God,Booth,Play,5481,89,449227,68,8
7,6/7/2015,6,2015,Hedwig And The Angry Inch,Belasco,Musical,4912,70,457557,62,7
7,6/7/2015,6,2015,It Shoulda Been You,Brooks Atkinson,Musical,5304,66,321819,32,8
7,6/7/2015,6,2015,It'S Only A Play,Jacobs,Play,7314,85,669145,67,8
7,6/7/2015,6,2015,Jersey Boys,August Wilson,Musical,6565,67,639044,56,8
7,6/7/2015,6,2015,Kinky Boots,Al Hirschfeld,Musical,7942,70,832015,57,8
7,6/7/2015,6,2015,Les Miserables '14,Imperial,Musical,7193,64,564893,46,8
7,6/7/2015,6,2015,Mamma Mia!,Broadhurst,Musical,8173,88,718764,65,8
7,6/7/2015,6,2015,Matilda,Shubert,Musical,10887,95,873458,69,8
7,6/7/2015,6,2015,On The Town 2014,Lyric,Musical,10016,67,493263,28,8
7,6/7/2015,6,2015,On The Twentieth Century,American Airlines,Musical,4972,98,491692,68,7
7,6/7/2015,6,2015,Skylight 2015,Golden,Play,6416,100,831694,97,8
7,6/7/2015,6,2015,Something Rotten!,St. James,Musical,11430,86,1033492,94,8
7,6/7/2015,6,2015,The Audience,Schoenfeld,Play,7499,100,1114361,106,7
7,6/7/2015,6,2015,The Book Of Mormon,Eugene O'Neill,Musical,8716,102,1478236,106,8
7,6/7/2015,6,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7887,97,800264,82,8
7,6/7/2015,6,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1110174,91,8
7,6/7/2015,6,2015,The Lion King,Minskoff,Musical,13557,100,1959636,99,8
7,6/7/2015,6,2015,The Phantom Of The Opera,Majestic,Musical,10771,84,883328,58,8
7,6/7/2015,6,2015,The Visit 2015,Lyceum,Musical,4213,58,194400,25,8
7,6/7/2015,6,2015,Wicked,Gershwin,Musical,14228,98,1737141,98,8
7,6/7/2015,6,2015,Wolf Hall Parts One & Two,Winter Garden,Play,6302,57,634917,58,8
14,6/14/2015,6,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6046,83,553366,58,8
14,6/14/2015,6,2015,Aladdin,New Amsterdam,Musical,13786,100,1592508,98,8
14,6/14/2015,6,2015,An Act Of God,Studio 54,Play,6889,86,852902,85,8
14,6/14/2015,6,2015,An American In Paris,Palace,Musical,13345,99,1399818,95,8
14,6/14/2015,6,2015,Beautiful,Stephen Sondheim,Musical,7607,93,993724,77,8
14,6/14/2015,6,2015,Chicago,Ambassador,Musical,8392,97,702637,71,8
14,6/14/2015,6,2015,Finding Neverland,Lunt-Fontanne,Musical,11920,99,1172903,79,8
14,6/14/2015,6,2015,Fish In The Dark,Cort,Play,7781,91,842633,81,8
14,6/14/2015,6,2015,Fun Home,Circle In The Square,Musical,6116,103,716631,94,8
14,6/14/2015,6,2015,Gigi,Neil Simon,Musical,6482,59,508643,38,8
14,6/14/2015,6,2015,Hand To God,Booth,Play,4585,74,389264,58,8
14,6/14/2015,6,2015,Hedwig And The Angry Inch,Belasco,Musical,4858,69,456585,62,7
14,6/14/2015,6,2015,It Shoulda Been You,Brooks Atkinson,Musical,6151,76,403081,41,8
14,6/14/2015,6,2015,Jersey Boys,August Wilson,Musical,7144,73,681426,59,8
14,6/14/2015,6,2015,Kinky Boots,Al Hirschfeld,Musical,8462,74,880700,61,8
14,6/14/2015,6,2015,Les Miserables '14,Imperial,Musical,8160,72,639481,52,8
14,6/14/2015,6,2015,Mamma Mia!,Broadhurst,Musical,8773,94,776089,70,8
14,6/14/2015,6,2015,Matilda,Shubert,Musical,11446,100,1058673,83,8
14,6/14/2015,6,2015,On The Town 2014,Lyric,Musical,8360,56,559983,31,8
14,6/14/2015,6,2015,On The Twentieth Century,American Airlines,Musical,5717,99,609744,74,8
14,6/14/2015,6,2015,Skylight 2015,Golden,Play,6416,100,865346,101,8
14,6/14/2015,6,2015,Something Rotten!,St. James,Musical,12195,91,1178048,93,8
14,6/14/2015,6,2015,The Audience,Schoenfeld,Play,7577,101,1171220,111,7
14,6/14/2015,6,2015,The Book Of Mormon,Eugene O'Neill,Musical,8748,103,1494196,107,8
14,6/14/2015,6,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,8015,98,885114,90,8
14,6/14/2015,6,2015,The King And I 2015,Vivian Beaumont,Musical,8115,97,1109198,91,8
14,6/14/2015,6,2015,The Lion King,Minskoff,Musical,13500,99,2102748,95,8
14,6/14/2015,6,2015,The Phantom Of The Opera,Majestic,Musical,11657,91,980877,65,8
14,6/14/2015,6,2015,The Visit 2015,Lyceum,Musical,4613,64,274465,36,8
14,6/14/2015,6,2015,Wicked,Gershwin,Musical,15332,100,1954144,105,8
14,6/14/2015,6,2015,Wolf Hall Parts One & Two,Winter Garden,Play,5978,54,581972,52,8
21,6/21/2015,6,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6465,89,587784,61,8
21,6/21/2015,6,2015,Aladdin,New Amsterdam,Musical,13792,100,1625997,100,8
21,6/21/2015,6,2015,An Act Of God,Studio 54,Play,7156,89,890098,88,8
21,6/21/2015,6,2015,An American In Paris,Palace,Musical,13391,100,1440627,98,8
21,6/21/2015,6,2015,Beautiful,Stephen Sondheim,Musical,7734,94,993120,77,8
21,6/21/2015,6,2015,Chicago,Ambassador,Musical,8533,99,718511,72,8
21,6/21/2015,6,2015,Finding Neverland,Lunt-Fontanne,Musical,11703,97,1132133,77,8
21,6/21/2015,6,2015,Fish In The Dark,Cort,Play,7770,91,849330,82,8
21,6/21/2015,6,2015,Fun Home,Circle In The Square,Musical,6129,104,744646,98,8
21,6/21/2015,6,2015,Gigi,Neil Simon,Musical,8147,74,619008,46,8
21,6/21/2015,6,2015,Hand To God,Booth,Play,4784,77,415154,62,8
21,6/21/2015,6,2015,Hedwig And The Angry Inch,Belasco,Musical,5024,71,479292,65,7
21,6/21/2015,6,2015,It Shoulda Been You,Brooks Atkinson,Musical,5350,66,344196,35,8
21,6/21/2015,6,2015,Jersey Boys,August Wilson,Musical,7058,72,680486,59,8
21,6/21/2015,6,2015,Kinky Boots,Al Hirschfeld,Musical,8458,74,867192,59,8
21,6/21/2015,6,2015,Les Miserables '14,Imperial,Musical,8550,76,659355,54,8
21,6/21/2015,6,2015,Mamma Mia!,Broadhurst,Musical,8624,92,782060,70,8
21,6/21/2015,6,2015,Matilda,Shubert,Musical,11375,99,1044453,82,8
21,6/21/2015,6,2015,On The Town 2014,Lyric,Musical,9118,61,558807,31,8
21,6/21/2015,6,2015,On The Twentieth Century,American Airlines,Musical,5620,97,582490,71,8
21,6/21/2015,6,2015,Skylight 2015,Golden,Play,6416,100,927539,108,8
21,6/21/2015,6,2015,Something Rotten!,St. James,Musical,12241,92,1169433,85,8
21,6/21/2015,6,2015,The Audience,Schoenfeld,Play,7612,102,1206318,114,7
21,6/21/2015,6,2015,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1517932,109,8
21,6/21/2015,6,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7914,97,919935,94,8
21,6/21/2015,6,2015,The King And I 2015,Vivian Beaumont,Musical,8264,99,1154506,95,8
21,6/21/2015,6,2015,The Lion King,Minskoff,Musical,13600,100,2154719,98,8
21,6/21/2015,6,2015,The Phantom Of The Opera,Majestic,Musical,11419,89,982442,65,8
21,6/21/2015,6,2015,Wicked,Gershwin,Musical,15331,100,1947674,105,8
21,6/21/2015,6,2015,Wolf Hall Parts One & Two,Winter Garden,Play,4923,44,467890,42,8
28,6/28/2015,6,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6782,93,605865,63,8
28,6/28/2015,6,2015,Aladdin,New Amsterdam,Musical,13787,100,1644688,99,8
28,6/28/2015,6,2015,Amazing Grace,Nederlander,Musical,3481,60,200392,29,0
28,6/28/2015,6,2015,An Act Of God,Studio 54,Play,7581,94,955566,95,8
28,6/28/2015,6,2015,An American In Paris,Palace,Musical,13288,99,1433433,97,8
28,6/28/2015,6,2015,Beautiful,Stephen Sondheim,Musical,8005,98,1054036,82,8
28,6/28/2015,6,2015,Chicago,Ambassador,Musical,7524,87,597661,64,8
28,6/28/2015,6,2015,Finding Neverland,Lunt-Fontanne,Musical,11996,100,1222133,83,8
28,6/28/2015,6,2015,Fish In The Dark,Cort,Play,7880,92,848378,82,8
28,6/28/2015,6,2015,Fun Home,Circle In The Square,Musical,6130,104,752342,99,8
28,6/28/2015,6,2015,Hand To God,Booth,Play,4879,79,400070,60,8
28,6/28/2015,6,2015,Hedwig And The Angry Inch,Belasco,Musical,5594,79,538365,73,7
28,6/28/2015,6,2015,It Shoulda Been You,Brooks Atkinson,Musical,6079,75,415180,42,8
28,6/28/2015,6,2015,Jersey Boys,August Wilson,Musical,7527,77,744540,65,8
28,6/28/2015,6,2015,Kinky Boots,Al Hirschfeld,Musical,9579,84,969479,66,8
28,6/28/2015,6,2015,Les Miserables '14,Imperial,Musical,9426,84,747267,61,8
28,6/28/2015,6,2015,Mamma Mia!,Broadhurst,Musical,9167,98,856775,77,8
28,6/28/2015,6,2015,Matilda,Shubert,Musical,11495,100,1117587,88,8
28,6/28/2015,6,2015,On The Town 2014,Lyric,Musical,10483,70,637010,36,8
28,6/28/2015,6,2015,On The Twentieth Century,American Airlines,Musical,5693,99,594786,72,8
28,6/28/2015,6,2015,Something Rotten!,St. James,Musical,12624,95,1230619,82,8
28,6/28/2015,6,2015,The Audience,Schoenfeld,Play,8710,102,1425523,118,8
28,6/28/2015,6,2015,The Book Of Mormon,Eugene O'Neill,Musical,8752,103,1524996,110,8
28,6/28/2015,6,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,8042,99,973337,96,8
28,6/28/2015,6,2015,The King And I 2015,Vivian Beaumont,Musical,8378,100,1174105,96,8
28,6/28/2015,6,2015,The Lion King,Minskoff,Musical,13603,100,2120670,100,8
28,6/28/2015,6,2015,The Phantom Of The Opera,Majestic,Musical,11372,89,986653,65,8
28,6/28/2015,6,2015,Wicked,Gershwin,Musical,15175,98,2047143,115,8
28,6/28/2015,6,2015,Wolf Hall Parts One & Two,Winter Garden,Play,5500,50,515472,46,8
5,7/5/2015,7,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6105,84,483592,50,8
5,7/5/2015,7,2015,Aladdin,New Amsterdam,Musical,13786,100,1598424,105,8
5,7/5/2015,7,2015,Amazing Grace,Nederlander,Musical,5166,64,201081,21,0
5,7/5/2015,7,2015,An Act Of God,Studio 54,Play,7612,95,903661,90,8
5,7/5/2015,7,2015,An American In Paris,Palace,Musical,12530,93,1348052,92,8
5,7/5/2015,7,2015,Beautiful,Stephen Sondheim,Musical,7378,90,860890,67,8
5,7/5/2015,7,2015,Chicago,Ambassador,Musical,7329,85,571954,64,8
5,7/5/2015,7,2015,Finding Neverland,Lunt-Fontanne,Musical,11494,96,1087396,74,8
5,7/5/2015,7,2015,Fish In The Dark,Cort,Play,8128,95,854571,83,8
5,7/5/2015,7,2015,Fun Home,Circle In The Square,Musical,6125,103,744230,98,8
5,7/5/2015,7,2015,Hand To God,Booth,Play,4357,71,317404,48,8
5,7/5/2015,7,2015,Hedwig And The Angry Inch,Belasco,Musical,5763,82,475996,65,7
5,7/5/2015,7,2015,It Shoulda Been You,Brooks Atkinson,Musical,5577,69,344925,35,8
5,7/5/2015,7,2015,Jersey Boys,August Wilson,Musical,7319,75,644185,56,8
5,7/5/2015,7,2015,Kinky Boots,Al Hirschfeld,Musical,9175,81,823566,63,8
5,7/5/2015,7,2015,Les Miserables '14,Imperial,Musical,8916,79,689495,60,8
5,7/5/2015,7,2015,Mamma Mia!,Broadhurst,Musical,8928,96,805674,72,8
5,7/5/2015,7,2015,Matilda,Shubert,Musical,11456,100,1039197,82,8
5,7/5/2015,7,2015,On The Town 2014,Lyric,Musical,9201,61,473731,26,8
5,7/5/2015,7,2015,On The Twentieth Century,American Airlines,Musical,5485,95,487786,59,8
5,7/5/2015,7,2015,Something Rotten!,St. James,Musical,11978,90,1053848,70,8
5,7/5/2015,7,2015,The Book Of Mormon,Eugene O'Neill,Musical,8751,103,1382123,100,8
5,7/5/2015,7,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7552,93,861351,85,8
5,7/5/2015,7,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1241086,102,8
5,7/5/2015,7,2015,The Lion King,Minskoff,Musical,13603,100,2143344,99,8
5,7/5/2015,7,2015,The Phantom Of The Opera,Majestic,Musical,11125,87,971851,64,8
5,7/5/2015,7,2015,Wicked,Gershwin,Musical,14732,96,1864235,105,8
5,7/5/2015,7,2015,Wolf Hall Parts One & Two,Winter Garden,Play,6559,59,346459,31,8
12,7/12/2015,7,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,5707,79,489049,51,8
12,7/12/2015,7,2015,Aladdin,New Amsterdam,Musical,13785,100,1787410,98,8
12,7/12/2015,7,2015,Amazing Grace,Nederlander,Musical,5810,62,291315,27,0
12,7/12/2015,7,2015,An Act Of God,Studio 54,Play,7375,92,920623,91,8
12,7/12/2015,7,2015,An American In Paris,Palace,Musical,12894,96,1406875,96,8
12,7/12/2015,7,2015,Beautiful,Stephen Sondheim,Musical,7337,89,918122,71,8
12,7/12/2015,7,2015,Chicago,Ambassador,Musical,7675,89,625581,67,8
12,7/12/2015,7,2015,Finding Neverland,Lunt-Fontanne,Musical,11526,96,1126473,76,8
12,7/12/2015,7,2015,Fish In The Dark,Cort,Play,7863,92,861784,83,8
12,7/12/2015,7,2015,Fun Home,Circle In The Square,Musical,6129,104,783291,103,8
12,7/12/2015,7,2015,Hand To God,Booth,Play,4239,69,317244,51,8
12,7/12/2015,7,2015,Hedwig And The Angry Inch,Belasco,Musical,5539,79,533938,72,7
12,7/12/2015,7,2015,It Shoulda Been You,Brooks Atkinson,Musical,5281,65,358327,36,8
12,7/12/2015,7,2015,Jersey Boys,August Wilson,Musical,6423,65,614775,53,8
12,7/12/2015,7,2015,Kinky Boots,Al Hirschfeld,Musical,8802,77,841500,62,8
12,7/12/2015,7,2015,Les Miserables '14,Imperial,Musical,8389,74,688996,58,8
12,7/12/2015,7,2015,Mamma Mia!,Broadhurst,Musical,9130,98,852207,77,8
12,7/12/2015,7,2015,Matilda,Shubert,Musical,11416,100,1077379,85,8
12,7/12/2015,7,2015,On The Town 2014,Lyric,Musical,9090,61,509820,28,8
12,7/12/2015,7,2015,On The Twentieth Century,American Airlines,Musical,5219,90,469559,57,8
12,7/12/2015,7,2015,Penn & Teller On Broadway,Marquis,Special,10276,79,1075289,62,1
12,7/12/2015,7,2015,Something Rotten!,St. James,Musical,11847,89,1088662,72,8
12,7/12/2015,7,2015,The Book Of Mormon,Eugene O'Neill,Musical,8745,103,1450865,105,8
12,7/12/2015,7,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7711,95,890693,88,8
12,7/12/2015,7,2015,The King And I 2015,Vivian Beaumont,Musical,8376,100,1247155,102,8
12,7/12/2015,7,2015,The Lion King,Minskoff,Musical,13556,100,2308891,100,8
12,7/12/2015,7,2015,The Phantom Of The Opera,Majestic,Musical,10596,83,914409,60,8
12,7/12/2015,7,2015,Wicked,Gershwin,Musical,14729,96,1900091,107,8
19,7/19/2015,7,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,6783,93,538813,56,8
19,7/19/2015,7,2015,Aladdin,New Amsterdam,Musical,13818,100,1833662,100,8
19,7/19/2015,7,2015,Amazing Grace,Nederlander,Musical,6933,75,321914,29,4
19,7/19/2015,7,2015,An Act Of God,Studio 54,Play,7713,96,990023,98,8
19,7/19/2015,7,2015,An American In Paris,Palace,Musical,12878,96,1439179,98,8
19,7/19/2015,7,2015,Beautiful,Stephen Sondheim,Musical,7835,95,1023705,80,8
19,7/19/2015,7,2015,Chicago,Ambassador,Musical,7791,90,638796,68,8
19,7/19/2015,7,2015,Finding Neverland,Lunt-Fontanne,Musical,11844,98,1164664,79,8
19,7/19/2015,7,2015,Fish In The Dark,Cort,Play,8099,94,902194,87,8
19,7/19/2015,7,2015,Fun Home,Circle In The Square,Musical,6120,103,817665,103,8
19,7/19/2015,7,2015,Hamilton,Richard Rodgers,Musical,9273,100,1288436,110,0
19,7/19/2015,7,2015,Hand To God,Booth,Play,4598,74,344030,55,8
19,7/19/2015,7,2015,Hedwig And The Angry Inch,Belasco,Musical,6552,93,681087,92,7
19,7/19/2015,7,2015,It Shoulda Been You,Brooks Atkinson,Musical,5725,71,392500,40,8
19,7/19/2015,7,2015,Jersey Boys,August Wilson,Musical,7430,76,709588,62,8
19,7/19/2015,7,2015,Kinky Boots,Al Hirschfeld,Musical,9393,82,909402,64,8
19,7/19/2015,7,2015,Les Miserables '14,Imperial,Musical,9692,86,801902,68,8
19,7/19/2015,7,2015,Mamma Mia!,Broadhurst,Musical,9342,100,909862,82,8
19,7/19/2015,7,2015,Matilda,Shubert,Musical,11439,100,1110520,87,8
19,7/19/2015,7,2015,On The Town 2014,Lyric,Musical,9178,61,501525,28,8
19,7/19/2015,7,2015,On The Twentieth Century,American Airlines,Musical,5788,100,571895,70,8
19,7/19/2015,7,2015,Penn & Teller On Broadway,Marquis,Special,10497,80,1225400,71,8
19,7/19/2015,7,2015,Something Rotten!,St. James,Musical,12095,91,1111321,74,8
19,7/19/2015,7,2015,The Book Of Mormon,Eugene O'Neill,Musical,9828,102,1654152,107,9
19,7/19/2015,7,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,7923,97,920865,91,8
